point_id,lon,lat,final_label,dryseason_blue,dryseason_green,dryseason_red,dryseason_rededge,dryseason_nir,dryseason_swir1,dryseason_swir2,ndvi_s1_land_prep_mar_apr,ndvi_s2_early_growth_may_jun,ndvi_s3_peak_growth_jun_sep,ndvi_s4_maturity_sep_oct,ndvi_s5_postharvest_dec_jan,ndvi_amplitude
110,8.698654737950218,7.960230470195547,cropland,0.0163000002503395,0.0469000004231929,0.0489999987185001,0.1079000011086463,0.2457000017166137,0.2325000017881393,0.1285499930381775,0.2987421154975891,0.6666666269302368,1.0,0.8465517163276672,0.6674584150314331,0.7012578845024109
111,8.593254522121217,7.831502185214576,vegetation_forest,0.050500001758337,0.0865999981760978,0.1070000007748603,0.1586000025272369,0.2994000017642975,0.33160001039505,0.2487999945878982,0.3860464990139007,0.4796667993068695,0.5865490436553955,0.6141492128372192,0.4734252095222473,0.2281027138233184
112,8.557699532426813,7.774860209097029,vegetation_forest,0.0883999988436698,0.1340000033378601,0.1928000003099441,0.2442999929189682,0.3589000105857849,0.4293999969959259,0.3305999934673309,0.2824055552482605,0.4070351719856262,0.4739803075790405,0.4708520174026489,0.301069438457489,0.19157475233078
113,8.791101599273343,7.797760620593181,vegetation_forest,0.0271499995142221,0.0672999992966651,0.0754000023007392,0.1529500037431717,0.3509500026702881,0.3115499913692474,0.2177000045776367,0.3167469203472137,0.5616815686225891,0.6312507390975952,0.5062137842178345,0.6462999582290649,0.3295530378818512
114,8.712803252857453,7.782890519027009,cropland,0.0436999984085559,0.0756999999284744,0.1009000018239021,0.1142000034451484,0.1955499947071075,0.2754999995231628,0.191550001502037,0.2544589340686798,0.4666453301906585,0.614408016204834,0.0037679050583392,0.3192780911922455,0.6106401085853577
115,8.705112370041872,7.785033327548945,vegetation_forest,0.0498499982059001,0.0816499963402748,0.1093000024557113,0.1289499998092651,0.2166499942541122,0.3022499978542328,0.1894000023603439,0.2201740890741348,0.3793793618679046,0.5956801772117615,0.3249930441379547,0.3293449580669403,0.3755061030387878
116,8.744363247881088,7.824489193691283,vegetation_forest,0.032600000500679,0.0641999989748001,0.0777999982237815,0.1471000015735626,0.2412000000476837,0.3185999989509582,0.2399999946355819,0.316106766462326,0.4146783351898193,0.5802134871482849,0.3765642642974853,0.5122256875038147,0.2641067206859588
117,8.699305087822136,7.904863098050189,vegetation_forest,0.0474000014364719,0.0848999992012977,0.1224000006914138,0.1591999977827072,0.277999997138977,0.3350499868392944,0.2263000011444091,0.1897004693746566,0.2623767554759979,0.3294797837734222,0.3294797837734222,0.388611376285553,0.1989109069108963
118,8.59686282188161,7.984904480359838,vegetation_forest,0.0412000007927417,0.0776500031352043,0.1037999987602233,0.160300001502037,0.2721500098705292,0.3740499913692474,0.2590000033378601,0.1785714775323867,0.4284110069274902,0.5539125204086304,0.549399197101593,0.4477989375591278,0.3753410577774048
119,8.70567864166453,7.943328448390989,vegetation_forest,0.0585500001907348,0.0934000015258789,0.1280000060796737,0.1659500002861023,0.23989999294281,0.3695499897003174,0.3091500103473663,0.1172761768102645,0.3430194556713104,0.4256055355072021,0.330593079328537,0.3041587173938751,0.3083293437957763
120,8.641479472237906,7.774491345917811,vegetation_forest,0.0414500012993812,0.0724000036716461,0.0916000008583068,0.1342000067234039,0.2565999925136566,0.3050999939441681,0.2021999955177307,0.2724409401416778,0.4879624247550964,0.5817040205001831,0.6536672711372375,0.4738655686378479,0.3812263309955597
121,8.56414105909466,7.830473637265189,vegetation_forest,0.049100000411272,0.0920000001788139,0.1142000034451484,0.1695999950170517,0.2951000034809112,0.3476000130176544,0.2703000009059906,0.2041763365268707,0.3292806446552276,0.3971198201179504,0.4578181207180023,0.4419741034507751,0.2536417841911316
122,8.648098344151967,7.889641313821552,vegetation_forest,0.0627999976277351,0.1096000000834465,0.1395999938249588,0.1847999989986419,0.3078500032424927,0.3480499982833862,0.2540999948978424,0.2140430361032486,0.4066272377967834,0.4534606039524078,0.3627586364746094,0.376019686460495,0.2394175678491592
123,8.609841008942967,7.896178538637695,vegetation_forest,0.0509499981999397,0.090499997138977,0.1274999976158142,0.1696500033140182,0.2662000060081482,0.3425500094890594,0.2391500025987625,0.2225519120693206,0.4202454090118408,0.4643678069114685,0.3765532076358795,0.3522987365722656,0.2418158948421478
